CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),Women's?,EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,,,,
Rapid City,Central High School,SD,US,2018-01-20,FB: 421,421,,421,,,Indivisible Rapid City,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/122909855169079/,,,,,,,
Redding,Redding City Hall,CA,US,2018-01-20,more than 600,600,,600,,,Redding Women's March,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/332703987246004/,http://www.redding.com/story/news/2018/01/21/hundreds-march-womens-rights-redding/1052570001/,,,,,,
Reno,Thompson Federal Building,NV,US,2018-01-20,"between 10,000 to 12,000 people",10000,,12000,,,Northern Nevada Marches Forward Together,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/137127293667322/,http://www.rgj.com/story/news/politics/2018/01/20/tens-thousands-pack-downtown-reno-annual-womens-march/1051507001/,,,,,,
Richmond,Cary Street Ukrops Parking Lot,VA,US,2018-01-20,more than 1000,2100,,3500,,,Women's March RVA 2018,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/211237982753635/,http://www.nbc29.com/story/37310581/richmond-womens-march-draws-more-than-1000-in-protest,https://twitter.com/MaimeLeffler/status/956335943191064576,,,,,
Riverside,downtown; Old Riverside Courthouse,CA,US,2018-01-20,approx 3000,3000,,3000,,,Women's March Riverside,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/387248451720933/,https://www.sbsun.com/2018/01/20/more-than-6000-expected-at-womens-march-in-riverside/,,,,,,
Roanoke,Elmwood Park,VA,US,2018-01-20,Thousands,4000,,4000,,,Women's March Roanoke; Roanoke women’s march,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1466256653482337/,http://www.roanoke.com/news/politics/roanoke/women-s-march-on-roanoke-inspires-a-new-wave-of/article_9a6a19ec-e560-51a0-8d8d-015efa40eb08.html,http://www.roanoke.com/news/local/women-s-march-returns-to-roanoke/article_044a919a-3011-5ac5-8c0e-8f259dd433c6.html,,,,,
Rochester,Washington Square Park,MN,US,2018-01-20,hundreds,200,,200,,,Winter Is Coming Women's March,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/311324759355430/,https://www.democratandchronicle.com/story/news/2018/01/20/live-women-march-seneca-falls/1050690001/,,,,,,
Rockford,Rockford City Market,IL,US,2018-01-20,thousands,2000,,2000,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.star-telegram.com/news/politics-government/national-politics/article195768829.html,http://www.wifr.com/content/news/Thousands-join-second-Womens-March-in-Rockford-470309173.html,,,,,,
Rock Island,Quad Cities; Schwiebert Waterfront Park,IL,US,2018-01-20,hundreds; more than 300,200,,300,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.star-telegram.com/news/politics-government/national-politics/article195768829.html,http://qctimes.com/news/local/hundreds-rally-for-q-c-women-s-march/article_35bcf0d7-c0df-54c8-a6fc-8524497cd8d5.html,http://qctimes.com/news/local/hundreds-rally-for-q-c-women-s-march/article_35bcf0d7-c0df-54c8-a6fc-8524497cd8d5.html,,,,,
Roseburg,Garden Valley Blvd.,OR,US,2018-01-20,estimated crowd of 200,200,,200,,,Indivisible Roseburg,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1935959596434048/,https://www.nrtoday.com/news/local/roseburg/common-ground-march-brings-out-crowd-of-demonstrators/article_e8470681-e0a0-5226-9b0e-e50a1ec32664.html,,,,,,
Sacramento,Southside Park,CA,US,2018-01-20,on par with the 2017 turnout of 20000; more than 30000,20000,,30000,,,"Women's March on Sacramento, general protestors",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/299702777200197/,http://www.capradio.org/108765,http://www.sacbee.com/news/local/article195810394.html#storylink=rss,,,,,
Sag Harbor,,NY,US,2018-01-20,some 350 to 400,350,,400,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://easthamptonstar.com/News/6/Sag-Harbor-Womens-March-Draws-Hundreds,,,,,,,
Salida,Centennial Park,CO,US,2018-01-20,FB: 108,108,,108,,,2018 Women's March - Salida!,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1993175257618473/,,,,,,,
Salisbury,Green,CT,US,2018-01-20,hundreds,200,,200,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/stand-for-the-womens-march-1st-anniversary,https://www.rep-am.com/news/news-local/2018/01/20/salisbury-womens-march-mixes-issues-genders/,,,,,,
San Antonio,main plaza,TX,US,2018-01-20,closer to 500,500,,500,,,general protestors,Empower Voters to Support Women's Rights,1,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/173954853214538/,http://www.expressnews.com/news/local/article/At-S-A-Women-s-March-progressive-causes-abound-12512743.php,,,,,,
San Diego,1600 Pacific Highway,CA,US,2018-01-20,na,37000,,100000,,,Women's March San Diego; general protestors,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/145423992873191/,https://www.nbcsandiego.com/news/local/Photos-2018-San-Diego-Womens-March-Movement-470281133.html,http://www.sandiegouniontribune.com/news/politics/sd-me-womens-march-20180120-story.html,,,,,
Sandpoint,Sandpoint Middle School,ID,US,2018-01-20,about 951,951,,951,,,N. ID Women's March Committee ,Empower Voters to Support Women's Rights,1,1,march; rally,0,0,0,0,1,1,http://www.krem.com/news/local/bonner-county/sandpoint-residents-commemorate-2017-womens-march-saturday/509845684,https://actionnetwork.org/events/nid-womens-march-ii,http://sandpointreader.com/womens-march-draws-almost-1000-strong/,,,,,
San Francisco,Civic Center,CA,US,2018-01-20,at least 50000-60000,50000,,60000,,,"Women's March on San Francisco, Women's March Bay Area, general protestors",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1942264432450715/,http://abc7news.com/politics/womens-march-participants-flood-san-francisco/2972358/,,,,,,
San Luis Obispo,Mission Plaza 989 Chorro Street,CA,US,2018-01-20,FB: 1400 ,1400,,1400,,,Women's March San Luis Obispo,Empower Voters to Support Women's Rights,1,1,Rally,0,0,0,0,1,1,https://www.facebook.com/events/512190429135607/,,,,,,,
San Marcos,Palomar College,CA,US,2018-01-20,"""a crowd of 3000 to 4000""",3000,,4000,,,,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1251860874913729/,http://www.sandiegouniontribune.com/communities/north-county/sd-no-womens-march-20180120-story.html,,,,,,
San Jose,Downtown,CA,US,2018-01-20,na,20000,,20000,,,"Women's March on San Jose, Women's March Bay Area, general protestors",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/162174491040962/,http://www.capradio.org/108765,https://www.sfgate.com/bayarea/article/Bay-Area-women-march-to-oppose-Trump-and-his-12512328.php,,,,,
Santa Ana,Downtown; Flower and Civic Center Corner,CA,US,2018-01-20,estimated 20000; estimated 24000,20000,,24000,,,Orange County's Women's March,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1556698911043833/,https://www.ocregister.com/2018/01/20/thousands-to-gather-for-womens-march-in-santa-ana/,https://www.sbsun.com/2018/01/20/womens-march-illuminates-serious-issues-with-trumps-policies/,,,,,
Santa Barbara,De La Guerra Plaza,CA,US,2018-01-20,estimated 2000 ,2000,,2000,,,Women's March Santa Barbara,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/142987266360932/,https://www.noozhawk.com/article/womans_march_santa_barbara_political_activism_donald_trump_20180120,,,,,,
Santa Cruz,Pacific Ave.,CA,US,2018-01-20,about 19000; more than 30000,19000,,30000,,,Santa Cruz County Women's March,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/466458803750312/,http://www.ksbw.com/article/women-s-march-in-santa-cruz/15832824,http://www.santacruzsentinel.com/events/20180120/santa-cruz-womens-march-celebrates-record-attendance,,,,,
Santa Rosa,Courthouse Square,CA,US,2018-01-20,in excess of 2000,2000,,2000,,,general protestors,Empower Voters to Support Women's Rights,1,1,rally,0,0,0,0,1,1,http://www.sfgate.com/bayarea/article/Here-s-where-Bay-Area-women-s-marches-are-12511122.php,https://www.facebook.com/events/553471835030755/,http://www.pressdemocrat.com/news/7889285-181/thousands-rally-at-womens-marches,,,,,
Savannah,Bull Street Labs,GA,US,2018-01-20,more than 500,500,,500,,,WMOW Savannah,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1338145959646943/,http://www.wjcl.com/article/2018-savannah-womens-march-attracts-hundreds-of-supporters/15831718,,,,,,
Seaside,Monterey Bay; Otter Soccer Complex,CA,US,2018-01-20,3000,3000,,3000,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.montereyherald.com/article/NF/20180120/NEWS/180129991,,,,,,,
Seattle,Cal Anderson Park,WA,US,2018-01-20,na,120000,,175000,,,Be the change Network,Empower Voters to Support Women's Rights,1,1,March,1,0,0,0,1,1,https://www.facebook.com/events/2060643887505131/,http://www.capitolhillseattle.com/2017/01/womens-march-stretches-from-central-district-to-the-seattle-center/,http://komonews.com/news/local/thousands-expected-at-womens-marches-across-the-northwest,http://www.yakimaherald.com/news/state_news/arrest-as-thousands-turns-out-for-seattle-women-s-march/article_670b6a6e-25f1-5a7f-8117-e67d3b478a9b.html,,,,
Sebastopol,The Square in downtown,CA,US,2018-01-20,Several hundred,200,,200,,,Sebastopool's Women's March 2018,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/516102345438713/,http://www.sonomawest.com/sonoma_west_times_and_news/news/slideshow-women-s-march-in-sebastopol/article_732577c6-fecd-11e7-84f3-7399f31af50a.html,,,,,,
Sebring,US-27,FL,US,2018-01-20,,,,,,,Highlands County Indivisible,Empower Voters to Support Women's Rights,1,1,March,,,,,,,https://actionnetwork.org/events/womens-march-and-rally,,,,,,,
Sedona,45 Birch Blvd.,AZ,US,2018-01-20,500,500,,500,,,Women's MARCH Sedona and Felicia French for Arizona,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/168762970398692/,https://www.cvbugle.com/news/2018/jan/23/500-take-streets-womens-march-sedona/,,,,,,
Sedro-Woolley,Hammer Heritage Square,WA,US,2018-01-20,FB: 1,1,,1,,,Women's March Sedro-Wolley,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/391507571306628/,,,,,,,
Seneca Falls,Fall St.,NY,US,2018-01-20,thousands; na,2000,,15000,,,Women's March on Seneca Falls general protestors,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1484607838301339/,https://www.democratandchronicle.com/story/news/2018/01/20/women-march-seneca-falls-2018/1051196001/,http://www.syracuse.com/news/index.ssf/2018/01/thousands_attend_the_seneca_falls_womens_march_photos.html,Finger Lakes Times FB page,,,,
Sharon,Columbia Theatre Park,PA,US,2018-01-20,Hundreds,200,,200,,,Indivisible Mercer County,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1546353065402587/,http://www.sharonherald.com/news/local_news/while-millions-globally-join-women-s-march-hundreds-come-together/article_0ed4ef16-fe5c-11e7-96ed-df6bef15b9ff.html,,,,,,
Shoreline,Aurora Ave N x N 175th St -grassy area near Walgreens,WA,US,2018-01-20,na,158,,158,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/events/401691706940756/permalink/402394903537103/,web form,,,,,,
Shrewsbury,town common,MA,US,2018-01-20,about a dozen,12,,12,,,Shrewsbury Diversity Coalition,Empower Voters to Support Women's Rights,1,1,standout,0,0,0,0,1,1,http://www.telegram.com/news/20180120/women-to-gather-again-including-in-shrewsbury-and-charlton-with-aim-to-become-political-force,http://www.telegram.com/news/20180120/womens-march-felt-in-central-mass,,,,,,
Shreveport,Caddo Parish Courthouse,LA,US,2018-01-20,more than 800,800,,800,,,Women's March Shreveport Bossier,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/544473482551747/,http://www.shreveporttimes.com/story/news/2018/01/09/womens-march-planned-shreveport/1012773001/,http://www.shreveporttimes.com/picture-gallery/news/2018/01/21/the-womens-march-downtown-shreveport/109680450/,https://www.ktbs.com/news/nd-annual-women-s-march-takes-place-in-shreveport/article_92fc20f2-fe2f-11e7-8414-cf294afe2dca.html,,,,
Sioux Falls,"Carnegie Town Hall; Minnehaha County Courthouse
",SD,US,2018-01-20,na,2500,,2500,,,Sioux Falls Women's March,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,http://www.argusleader.com/story/news/2018/01/18/womens-march-round-2-sioux-falls-ready/1037740001/,http://www.argusleader.com/story/news/2018/01/19/sioux-falls-womens-march/1049949001/,,,,,,
Sitka,,AK,US,2018-01-20,about 300,300,,300,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.alaskapublic.org/2018/01/22/alaskans-march-for-women-call-for-power-to-the-polls/,,,,,,,
Socorro,New Mexico Tech's gate to the Plaza,NM,US,2018-01-20,,,,,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,,,,,1,1,https://actionnetwork.org/events/the-great-socorro-womens-march-2,,,,,,,
Soldotna,Public Library; along Kenai Spur Highway,AK,US,2018-01-20,gaggle of about 75,75,,75,,,general protestors,Empower Voters to Support Women's Rights; Unity and Justice Walk,1,1,march,0,0,0,0,1,1,http://peninsulaclarion.com/local/news/2018-01-20/marching-justice-again,,,,,,,
Sonoma,Sonoma Plaza,CA,US,2018-01-20,in excess of 2000,2000,,2000,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/events/162135734393828/,http://www.pressdemocrat.com/news/7889285-181/thousands-rally-at-womens-marches,,,,,,
Springfield ,State Capitol,IL,US,2018-01-20,at least 500,500,,500,,,Action Illinois and Action Metro East,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/599123710479151/,http://foxillinois.com/news/local/nationwide-womens-march-comes-to-springfield-01-21-2018,,,,,,
St. Louis,City Hall and Luther Ely Smith Plaza,MO,US,2018-01-20,thousands; about 5000,2000,,5000,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.kmov.com/story/37310880/thousands-participated-in-2nd-womens-march-in-downtown-st-louis,https://www.facebook.com/stlwomensmarch/,https://twitter.com/momo47/status/955955451388137473,,,,,
Stanley,,ID,US,2018-01-20,na,19,,20,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,web form,,,,,,,
State College ,Allen Street Gates to State College Municipal Building,PA,US,2018-01-20,about 300-500,300,,500,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.centredaily.com/news/local/community/state-college/article195772864.html,,,,,,,
Stateline,Hard Rock Casino to Lakeview Commons,NV,US,2018-01-20,na,400,,400,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/events/397993427322828/,https://www.tahoedailytribune.com/news/south-shore-womens-march-participants-discuss-reasons-for-marching-video/,,,,,,
Susanville,95 N. Weatherlow; museum,CA,US,2018-01-20,,,,,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/womens-march-10,,,,,,,
Syracuse,outside Laci's Tapas Bar restaurant at 304 Hawley Ave,NY,US,2018-01-20,more than 200,200,,200,,,New Feminists for Justice,Empower Voters to Support Women's Rights,1,1,march; rally,0,0,0,0,1,1,https://www.facebook.com/events/750522481951358/,http://dailyorange.com/2018/01/2nd-syracuse-womens-march-draws-residents-amid-continued-anger-gender-issues-trump/,,,,,,
Takoma Park,,MD,US,2018-01-20,FB: 12,12,,12,,,Takoma Park Mobilization,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/665121867212620/,,,,,,,
Tallahassee,in front of old capitol,FL,US,2018-01-20,about 450,450,,450,,,Tallahassee SDS,Empower Voters to Support Women's Rights,1,1,protest,0,0,0,0,1,1,http://www.tallahassee.com/story/news/2018/01/20/one-year-later-more-change-needed-say-tallahassee-womens-march-attendees/1048441001/,,,,,,,
Taos,Taos Plaza to Kit Carson Park,NM,US,2018-01-20,Nearly 200,200,,200,,,general protestors,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://actionnetwork.org/events/hear-our-vote-taos,"http://taosnews.com/stories/taos-remembers-womens-march,45705",,,,,,
The Dalles,The Dalles City Park,OR,US,2018-01-20,over 400,400,,400,,,Gorge Resisters,Empower Voters to Support Women's Rights,1,1,march; rally,0,0,0,0,1,1,https://actionnetwork.org/events/gorge-womxns-march-2018,http://www.thedalleschronicle.com/news/2018/jan/23/womens-march-draws-400/,,,,,,
Thief River Falls,City Hall,MN,US,2018-01-20,,,,,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/2018-womens-march-power-to-the-polls,https://www.google.com/search?q=women%27s+march+thief+river+falls&rlz=1C5CHFA_enUS758US758&biw=1315&bih=603&tbs=qdr:w&tbm=isch&source=iu&ictx=1&fir=3Tzv9mpdx5yeCM%253A%252C2PiR95YhBw7ZIM%252C_&usg=__CiMS6ughZBjJx0W7i2GwbSt8L6U%3D&sa=X&ved=0ahUKEwim756m9u3YAhVChq0KHfx1BscQ9QEIPDAD#imgrc=N1gubYRlz2hTOM:,,,,,,
Tillamook,,OR,US,2018-01-20,more than 100,100,,100,,,General Protestors,Empower Voters to Support Women's Rights,1,1,march; rally,0,0,0,0,1,1,https://www.tillamookheadlightherald.com/news/new-womens-march-criss-crosses-through-tillamook/article_0b2c2a12-fe2c-11e7-aaae-3bfccb5038c0.html,https://actionnetwork.org/events/were-still-here-womens-march-tillamook,,,,,,
Topsfield,Topsfield Commons,MA,US,2018-01-20,FB: 141,141,,141,,,Action Together Tri-Town,Empower Voters to Support Women's Rights,1,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/325765021272122/,,,,,,,
Traverse City,Chamber of Commerce; 202 E Grandview Pkwy,MI,US,2018-01-20,na,3000,,4500,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/womens-march-tc,http://www.record-eagle.com/news/local_news/women-s-march-draws-thousands-to-tc/article_83934c32-440d-5831-856b-28e5c37ec3df.html,web form,,,,,
Trinidad,Santa Fe Trail & Main Street,CO,US,2018-01-20,FB: 18,18,,18,,,"Trinidad Rally For Love, Equality, Justice,and Peace",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/397386487370461/,,,,,,,
Truth or Consequences,Healing Waters Plaza,NM,US,2018-01-20,FB: 13,13,,13,,,"Democratic Party of Sierra County, NM",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/305247013320967/,,,,,,,
Tucson,Armory Park downtown,AZ,US,2018-01-20,more than 200,200,,200,,,general protestors,Empower Voters to Support Women's Rights,1,1,vigil,0,0,0,0,1,1,http://www.kvoa.com/story/37312091/candlelight-vigil-shows-solidarity-with-womens-march,,,,,,,
Tulsa,Guthrie Green,OK,US,2018-01-20,thousands,3000,,3500,,,Tulsa Women's March Continues,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/175072066430621/?ti=icl,http://www.newson6.com/story/37311719/tulsans-gather-for-downtown-womens-march,http://ktul.com/news/local/thousands-show-up-for-womens-march-fight-for-human-rights,https://www.facebook.com/events/175072066430621/permalink/181924945745333/,web form,,,
Ukiah,Alex Thomas Plaza,CA,US,2018-01-20,hundreds,200,,200,,,"General Protestors; Inland Mendocino Democratic Club
",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.evensi.us/ukiah-women-march-2018/238994763,https://www.facebook.com/events/126979741329188/,http://kzyx.org/post/womens-march-returns-ukiah-big-way#stream/0,,,,,
Utica,YWCA to City Hall,NY,US,2018-01-20,more than 200,200,,200,,,Citizen Action of New York; Indivisible Mohawk Valley; the YWCA; Interfaith Matters,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/utica-womens-march-2018,http://www.wktv.com/content/news/More-than-200-take-part-in-Womens-March-in-Utica-470289363.html,,,,,,
Vail,Vail Village Transportation Center,CO,US,2018-01-20,,,,,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,,,,,1,1,https://actionnetwork.org/events/womens-march-1-year-anniversary,,,,,,,
Valdez,354 Fairbanks Drive,AK,US,2018-01-20,dozens,24,,24,,,Women's March on Valdez,Empower Voters to Support Women's Rights,1,1,rally,0,0,0,0,1,1,https://actionnetwork.org/events/valdez-march-power-to-the-polls,http://www.valdezstar.net/story/2018/01/24/main-news/news-briefs/1811.html,,,,,,
Vallejo,,CA,US,2018-01-20,FB: 140,140,,140,,,Women's March Vallejo,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1783507021951455/,,,,,,,
Ventura,,CA,US,2018-01-20,about 1500,1500,,1500,,,General Protestors; Women's March Contra Costa,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.vcstar.com/story/news/local/communities/ventura/2018/01/20/1-500-people-take-downtown-ventura-streets-second-annual-march-justice/1010224001/,,,,,,,
Vero Beach,,FL,US,2018-01-20,,,,,,,Women's March of Vero Beach,Empower Voters to Support Women's Rights,1,1,March,,,,,,,https://actionnetwork.org/events/womens-march-on-this-saturday-121-over-barber-bridge,,,,,,,
Vineyard Haven,Five Corners,MA,US,2018-01-20,scores,40,,40,,,general protestors,Empower Voters to Support Women's Rights,1,1,rally,0,0,0,0,1,1,http://www.mvtimes.com/2018/01/20/islanders-descend-five-corners-protest-rally/,,,,,,,
Visalia ,College of the Sequoias,CA,US,2018-01-20,hundreds,200,,200,,,ACT For Women and Girls,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/293459261166877/,http://www.visaliatimesdelta.com/story/news/2018/01/21/tulare-county-women-take-stand/1051498001/,https://www.ourvalleyvoice.com/2018/01/20/2018-womens-march-takes-place-visalia/,,,,,
Waco,Heritage Square,TX,US,2018-01-20,Around 350,350,,350,,,Centex Action Network,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1847569298820953/,http://baylorlariat.com/2018/01/22/recap-waco-womens-march-meets-objectives-prepares-for-the-future/,,,,,,
Walnut Creek,Civic Park; downtown,CA,US,2018-01-20,more than 10000,10000,,10000,,,General Protestors; Women's March Contra Costa,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://patch.com/california/walnutcreek/womens-march-saturday-walnut-creek,https://www.facebook.com/events/2001222930162380/,https://www.sfgate.com/bayarea/article/Bay-Area-women-march-to-oppose-Trump-and-his-12512328.php,,,,,
Walworth,Heyer Park,WI,US,2018-01-20,more than 100,100,,100,,,General Protestors,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,http://www.lakegenevanews.net/news/village-square-draws-crowd-to-protest-trump/article_b79bb8ba-9d9c-5f36-a415-6a0ac000ed12.html,,,,,,,
Washington,Reflecting Pool at Lincoln Memorial,DC,US,2018-01-20,na,50000,,75000,,,March Forward Virginia,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/2033775260281286/,web form,,,,,,
Watertown,All Souls Unitarian Universalist Church; 1330 Gotham Street,NY,US,2018-01-20,hundreds,200,,200,,,Unitarian Universalist Church; the Jefferson County branch of the American Association of University Women,Empower Voters to Support Women's Rights,1,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/145954829396717/,http://www.watertowndailytimes.com/news03/hundreds-rally-in-support-of-womens-movement-in-watertown-canton-20180121,,,,,,
Wausau,400 Block Wausau,WI,US,2018-01-20,About 300,300,,300,,,Stand Together,Empower Voters to Support Women's Rights,1,1,Rally,0,0,0,0,1,1,https://actionnetwork.org/events/stand-together-3,http://www.wsaw.com/content/news/Wausau-Womens-March-470328153.html,,,,,,
Wayne,,NE,US,2018-01-20,na,22,,22,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://m.facebook.com/photo.php?fbid=10210713863736532&set=p.10210713863736532&type=3&theater#!/photo.php?fbid=10210728977034355&id=1047262292&set=a.10200179431302305.1073741825.1047262292&source=48,web form,,,,,,
Westfield,Mindowaskin Park,NJ,US,2018-01-20,more than 1000,1000,,1000,,,general protestors,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,http://www.mycentraljersey.com/story/news/politics/new-jersey/2018/01/20/more-than-1-000-turn-out-westfield-womens-march-protest-trump/1048498001/,,,,,,,
Wichita ,town hall,KS,US,2018-01-20,na,500,,500,,,Women's March - Wichita,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/324726724670866/,http://kmuw.org/post/wichita-womens-march-one-year-later-once-anger-now-action,,,,,,
Wichita Falls,Sikes Lake,TX,US,2018-01-20,dozens,24,,24,,,Indivisible Wichita Falls,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/wichita-falls-womens-march-2018,http://www.newschannel6now.com/story/37310888/wf-womens-march-aims-to-increase-political-involvement,,,,,,
Williamsburg,Colonial Williamsburg,VA,US,2018-01-20,more than 1000,1000,,1000,,,Common Ground Williamsburg; WJCC Indivisible,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,http://www.vagazette.com/news/va-vg-womens-march-williamsburg-0120-story.html,https://actionnetwork.org/events/womens-march-in-williamsburg,,,,,,
Wilmington,102 N 3rd St,NC,US,2018-01-20,about 2000,2000,,2000,,,Women Organizing for Wilmington,Empower Voters to Support Women's Rights,1,1,rally,0,0,0,0,1,1,http://www.wbtv.com/story/37295508/womens-march-planned-for-saturday,https://www.facebook.com/events/168063263810510/?active_tab=discussion,http://m.wect.com/story/37295508/womens-march-draws-more-than-2000-in-downtown-wilmington,,,,,
Wilton,Wilton Main Street Park,NH,US,2018-01-20,FB: 5,5,,5,,,Wilton Peace Action,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,http://www.concordmonitor.com/TogetherWeRise-CM-012118-15001936,https://www.facebook.com/events/139311313412427/,http://www.cabinet.com/opinion/cabinet-editorials/2018/01/19/womens-march/,,,,,
Winston-Salem,Corpening Plaza,NC,US,2018-01-20,thousands,2000,,2000,,,Triad Women's March 2018,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://actionnetwork.org/events/triad-womens-march-on-the-polls,http://www.journalnow.com/news/local/thousands-march-protest-at-winston-salem-women-s-march/article_6c3ccae9-f348-5cd0-9e89-b6e733ccf450.html,http://myfox8.com/2018/01/20/large-crowds-gather-in-winston-salem-as-part-of-2018-womens-march/,,,,,
